Timestamp,pH,Temperature,Dissolved_Oxygen,Turbidity,Water_Quality
2026-01-05 20:00:40,-122.58,24.72,10.38,36147.72,Bad
2026-01-05 20:00:45,-122.57,24.71,10.38,36147.76,Bad
2026-01-05 20:00:50,-122.6,24.88,10.38,36147.5,Bad
2026-01-05 20:00:55,-122.59,24.7,10.4,36147.68,Bad
2026-01-05 20:01:00,-122.59,24.83,10.36,36147.69,Bad
2026-01-05 20:01:05,-122.59,25.01,10.4,36148.13,Bad
2026-01-05 20:01:10,-122.57,24.78,10.39,36147.66,Bad
2026-01-05 20:01:15,-122.58,24.69,10.42,36147.8,Bad
2026-01-05 20:01:20,-122.58,24.75,10.41,36147.85,Bad
2026-01-05 20:01:25,-122.58,24.81,10.41,36147.69,Bad
2026-01-05 20:01:30,-122.58,24.88,10.45,36147.58,Bad
2026-01-05 20:01:35,-122.56,24.88,10.44,36147.95,Bad
2026-01-05 20:01:40,-122.56,24.75,10.43,36147.68,Bad
2026-01-05 20:01:45,-122.58,24.97,10.44,36147.56,Bad
2026-01-05 20:01:50,-122.58,24.47,10.47,36147.7,Bad
2026-01-05 20:01:55,-122.55,24.86,10.48,36147.64,Bad
2026-01-05 20:02:00,-122.57,24.82,10.48,36147.77,Bad
2026-01-05 20:02:05,-122.56,24.76,10.52,36147.82,Bad
2026-01-05 20:02:10,-122.55,24.75,10.49,36147.89,Bad
2026-01-05 20:02:15,-122.56,25.08,10.49,36147.85,Bad
2026-01-05 20:02:20,-122.56,24.58,10.55,36147.3,Bad
2026-01-05 20:02:25,-122.56,24.72,10.51,36147.67,Bad
2026-01-05 20:02:30,-122.55,24.92,10.51,36147.95,Bad
2026-01-05 20:02:35,-122.55,24.97,10.54,36147.97,Bad
2026-01-05 20:02:40,-122.56,24.78,10.57,36147.67,Bad
2026-01-05 20:02:45,-122.56,24.65,10.56,36147.84,Bad
2026-01-05 20:02:50,-122.54,24.88,10.55,36147.78,Bad
2026-01-05 20:02:55,-122.54,24.75,10.61,36147.99,Bad
2026-01-05 20:03:00,-122.54,24.53,10.55,36147.63,Bad
2026-01-05 20:03:05,-122.53,24.53,10.59,36148.03,Bad
2026-01-05 20:03:10,-122.55,24.76,10.56,36147.76,Bad
2026-01-05 20:03:15,-122.52,24.93,10.59,36147.85,Bad
2026-01-05 20:03:20,-122.54,24.97,10.54,36147.83,Bad
2026-01-05 20:03:25,-122.54,25.06,10.61,36147.86,Bad
2026-01-05 20:03:30,-122.53,24.89,10.58,36147.43,Bad
2026-01-05 20:03:35,-122.54,24.94,10.59,36147.82,Bad
2026-01-05 20:03:40,-122.53,24.62,10.61,36147.7,Bad
2026-01-05 20:03:45,-122.52,25.11,10.6,36147.67,Bad
2026-01-05 20:03:50,-122.53,24.63,10.63,36147.75,Bad
2026-01-05 20:03:55,-122.53,24.87,10.63,36147.74,Bad
2026-01-05 20:04:00,-122.52,24.94,10.62,36147.58,Bad
2026-01-05 20:04:05,-122.54,24.74,10.66,36147.76,Bad
2026-01-05 20:04:10,-122.52,24.67,10.63,36147.65,Bad
2026-01-05 20:04:15,-122.51,24.57,10.67,36147.56,Bad
2026-01-05 20:04:20,-122.52,24.87,10.66,36147.77,Bad
2026-01-05 20:04:25,-122.5,24.7,10.64,36147.58,Bad
2026-01-05 20:04:30,-122.5,24.69,10.67,36147.69,Bad
2026-01-05 20:04:35,-122.5,24.77,10.69,36147.97,Bad
2026-01-05 20:04:40,-122.5,24.71,10.7,36147.78,Bad
2026-01-05 20:04:45,-122.5,24.81,10.7,36147.77,Bad
2026-01-05 20:04:50,-122.49,24.88,10.71,36147.73,Bad
2026-01-05 20:04:55,-122.48,24.8,10.72,36147.83,Bad
2026-01-05 20:05:00,-122.5,24.73,10.78,36147.52,Bad
2026-01-05 20:05:05,-122.51,24.86,10.71,36147.93,Bad
2026-01-05 20:05:10,-122.49,24.72,10.73,36147.55,Bad
2026-01-05 20:05:15,-122.49,24.88,10.73,36147.76,Bad
2026-01-05 20:05:20,-122.47,24.8,10.77,36147.88,Bad
2026-01-05 20:05:25,-122.49,25.24,10.74,36147.48,Bad
2026-01-05 20:05:30,-122.49,24.8,10.77,36148.1,Bad
2026-01-05 20:05:35,-122.48,24.51,10.79,36147.63,Bad
2026-01-05 20:05:40,-122.48,24.96,10.78,36147.73,Bad
2026-01-05 20:05:45,-122.46,24.86,10.8,36147.75,Bad
2026-01-05 20:05:50,-122.47,24.68,10.78,36147.75,Bad
2026-01-05 20:05:55,-122.46,25.06,10.78,36147.92,Bad
2026-01-05 20:06:00,-122.47,25.0,10.82,36147.45,Bad
2026-01-05 20:06:05,-122.45,24.89,10.8,36147.86,Bad
2026-01-05 20:06:10,-122.46,24.69,10.82,36147.79,Bad
2026-01-05 20:06:15,-122.48,25.29,10.8,36147.61,Bad
2026-01-05 20:06:20,-122.45,24.28,10.81,36147.81,Bad
2026-01-05 20:06:25,-122.45,24.95,10.83,36147.74,Bad
2026-01-05 20:06:30,-122.47,24.61,10.86,36147.31,Bad
2026-01-05 20:06:35,-122.47,24.94,10.89,36147.82,Bad
2026-01-05 20:06:40,-122.45,24.69,10.85,36148.09,Bad
2026-01-05 20:06:45,-122.44,24.91,10.89,36147.69,Bad
2026-01-05 20:06:50,-122.45,24.81,10.88,36147.9,Bad
2026-01-05 20:06:55,-122.44,25.04,10.86,36147.92,Bad
2026-01-05 20:07:00,-122.45,24.78,10.89,36147.82,Bad
2026-01-05 20:07:05,-122.42,24.9,10.88,36147.89,Bad
2026-01-05 20:07:10,-122.44,24.88,10.91,36147.68,Bad
2026-01-05 20:07:15,-122.42,24.83,10.91,36147.56,Bad
2026-01-05 20:07:20,-122.42,24.7,10.93,36147.64,Bad
2026-01-05 20:07:25,-122.44,24.76,10.93,36147.69,Bad
2026-01-05 20:07:30,-122.43,24.73,10.93,36147.5,Bad
2026-01-05 20:07:35,-122.42,24.73,10.91,36147.67,Bad
2026-01-05 20:07:40,-122.42,24.86,10.97,36147.93,Bad
2026-01-05 20:07:45,-122.41,25.02,10.92,36147.81,Bad
2026-01-05 20:07:50,-122.43,24.82,10.98,36147.77,Bad
2026-01-05 20:07:55,-122.42,24.71,10.96,36147.88,Bad
2026-01-05 20:08:00,-122.42,24.68,10.98,36147.68,Bad
2026-01-05 20:08:05,-122.42,24.75,10.95,36147.91,Bad
2026-01-05 20:08:10,-122.41,25.08,11.01,36147.5,Bad
2026-01-05 20:08:15,-122.42,24.85,11.02,36147.85,Bad
2026-01-05 20:08:20,-122.41,24.66,11.03,36147.69,Bad
2026-01-05 20:08:25,-122.42,24.89,11.06,36147.73,Bad
2026-01-05 20:08:30,-122.4,25.1,11.06,36147.88,Bad
2026-01-05 20:08:35,-122.4,24.75,11.03,36148.05,Bad
2026-01-05 20:08:40,-122.41,24.94,11.08,36147.84,Bad
2026-01-05 20:08:45,-122.39,24.94,11.07,36147.45,Bad
2026-01-05 20:08:50,-122.4,24.84,11.1,36147.63,Bad
2026-01-05 20:08:55,-122.4,24.91,11.11,36148.13,Bad
2026-01-05 20:09:00,-122.4,24.7,11.1,36147.78,Bad
2026-01-05 20:09:05,-122.39,24.49,11.13,36147.89,Bad
2026-01-05 20:09:10,-122.4,24.81,11.1,36147.86,Bad
2026-01-05 20:09:15,-122.39,24.58,11.12,36147.76,Bad
2026-01-05 20:09:20,-122.38,24.88,11.11,36147.76,Bad
2026-01-05 20:09:25,-122.39,24.71,11.12,36147.81,Bad
2026-01-05 20:09:30,-122.37,24.85,11.14,36147.86,Bad
2026-01-05 20:09:35,-122.38,24.66,11.14,36147.94,Bad
2026-01-05 20:09:40,-122.38,24.75,11.15,36147.95,Bad
2026-01-05 20:09:45,-122.37,24.46,11.16,36147.76,Bad
2026-01-05 20:09:50,-122.37,24.89,11.15,36147.93,Bad
2026-01-05 20:09:55,-122.38,24.68,11.15,36147.55,Bad
2026-01-05 20:10:00,-122.36,24.54,11.18,36147.81,Bad
2026-01-05 20:10:05,-122.36,24.92,11.21,36147.75,Bad
2026-01-05 20:10:10,-122.36,24.6,11.18,36147.65,Bad
2026-01-05 20:10:15,-122.37,24.86,11.17,36147.91,Bad
2026-01-05 20:10:20,-122.34,24.78,11.21,36147.89,Bad
2026-01-05 20:10:25,-122.35,24.87,11.25,36147.92,Bad
2026-01-05 20:10:30,-122.36,24.97,11.2,36147.75,Bad
2026-01-05 20:10:35,-122.35,24.79,11.26,36147.94,Bad
2026-01-05 20:10:40,-122.34,24.96,11.22,36147.69,Bad
2026-01-05 20:10:45,-122.34,24.87,11.26,36147.59,Bad
2026-01-05 20:10:50,-122.35,24.88,11.27,36147.79,Bad
2026-01-05 20:10:55,-122.36,25.01,11.24,36147.72,Bad
2026-01-05 20:11:00,-122.37,24.99,11.28,36147.44,Bad
2026-01-05 20:11:05,-122.35,24.83,11.29,36148.21,Bad
2026-01-05 20:11:10,-122.35,24.96,11.27,36147.7,Bad
2026-01-05 20:11:15,-122.33,24.95,11.27,36147.9,Bad
2026-01-05 20:11:20,-122.33,24.85,11.33,36147.87,Bad
2026-01-05 20:11:25,-122.32,24.93,11.3,36148.01,Bad
2026-01-05 20:11:30,-122.33,24.86,11.3,36147.67,Bad
2026-01-05 20:11:35,-122.32,24.88,11.26,36147.84,Bad
2026-01-05 20:11:40,-122.34,24.55,11.32,36147.54,Bad
2026-01-05 20:11:45,-122.33,24.79,11.32,36147.74,Bad
2026-01-05 20:11:50,-122.32,24.64,11.34,36147.81,Bad
2026-01-05 20:11:55,-122.32,24.8,11.34,36147.85,Bad
2026-01-05 20:12:00,-122.31,24.82,11.39,36147.92,Bad
2026-01-05 20:12:05,-122.3,24.65,11.37,36147.78,Bad
2026-01-05 20:12:10,-122.32,24.88,11.31,36147.84,Bad
2026-01-05 20:12:15,-122.3,24.55,11.36,36147.54,Bad
2026-01-05 20:12:20,-122.31,24.85,11.37,36147.65,Bad
2026-01-05 20:12:25,-122.31,24.85,11.39,36147.9,Bad
2026-01-05 20:12:30,-122.3,24.85,11.38,36147.96,Bad
2026-01-05 20:12:35,-122.5,22.6,11.4,36148.09,Bad
2026-01-05 20:12:40,-122.5,24.86,11.4,36147.89,Bad
2026-01-05 20:12:45,-122.5,25.11,11.37,36147.69,Bad
2026-01-05 20:12:50,-122.48,24.72,11.39,36147.77,Bad
2026-01-05 20:12:55,-122.48,24.61,11.43,36147.92,Bad
2026-01-05 20:13:00,-122.48,24.49,11.4,36147.83,Bad
2026-01-05 20:13:05,-122.48,24.86,11.48,36147.92,Bad
2026-01-05 20:13:10,-122.47,24.79,11.43,36147.51,Bad
2026-01-05 20:13:15,-122.48,24.6,11.39,36147.65,Bad
2026-01-05 20:13:20,-122.49,24.92,11.46,36147.73,Bad
2026-01-05 20:13:25,-122.47,24.64,11.47,36147.68,Bad
2026-01-05 20:13:30,-122.47,24.86,11.48,36147.67,Bad
2026-01-05 20:13:35,-122.48,25.1,11.46,36147.77,Bad
2026-01-05 20:13:40,-122.46,24.67,11.48,36147.85,Bad
2026-01-05 20:13:45,-122.45,24.73,11.47,36147.83,Bad
2026-01-05 20:13:50,-122.45,24.81,11.5,36147.84,Bad
2026-01-05 20:13:55,-122.45,24.42,11.51,36147.61,Bad
2026-01-05 20:14:00,-122.46,24.8,11.5,36147.6,Bad
2026-01-05 20:14:05,-122.45,24.88,11.52,36147.51,Bad
2026-01-05 20:14:10,-122.46,24.87,11.53,36147.84,Bad
2026-01-05 20:14:15,-122.45,25.11,11.55,36148.06,Bad
2026-01-05 20:14:20,-122.46,24.79,11.53,36147.78,Bad
2026-01-05 20:14:25,-122.45,24.72,11.54,36147.78,Bad
2026-01-05 20:14:30,-122.44,24.91,11.59,36147.54,Bad
2026-01-05 20:14:35,-122.44,25.0,11.53,36148.06,Bad
2026-01-05 20:14:40,-122.44,24.72,11.61,36147.68,Bad
2026-01-05 20:14:45,-122.44,24.95,11.66,36147.74,Bad
2026-01-05 20:14:50,-122.44,24.61,11.6,36147.72,Bad
2026-01-05 20:14:55,-122.44,24.59,11.59,36147.6,Bad
2026-01-05 20:15:00,-122.43,24.65,11.58,36147.62,Bad
2026-01-05 20:15:05,-122.44,24.74,11.63,36147.98,Bad
2026-01-05 20:15:10,-122.43,25.13,11.65,36147.97,Bad
2026-01-05 20:15:15,-122.41,24.68,11.62,36147.87,Bad
2026-01-05 20:15:20,-122.41,24.85,11.62,36147.72,Bad
2026-01-05 20:15:25,-122.41,24.55,11.64,36147.52,Bad
2026-01-05 20:15:30,-122.42,24.64,11.64,36147.94,Bad
2026-01-05 20:15:35,-122.41,24.49,11.67,36148.03,Bad
2026-01-05 20:15:40,-122.4,24.77,11.67,36147.76,Bad
2026-01-05 20:15:45,-122.4,24.77,11.73,36147.66,Bad
2026-01-05 20:15:50,-122.42,25.05,11.69,36147.78,Bad
2026-01-05 20:15:55,-122.4,24.46,11.68,36147.91,Bad
2026-01-05 20:16:00,-122.41,24.46,11.72,36147.9,Bad
2026-01-05 20:16:05,-122.39,24.98,11.71,36147.79,Bad
2026-01-05 20:16:10,-122.38,24.92,11.72,36147.71,Bad
2026-01-05 20:16:15,-122.39,24.75,11.7,36147.95,Bad
2026-01-05 20:16:20,-122.37,24.71,11.75,36147.71,Bad
2026-01-05 20:16:25,-122.4,24.74,11.74,36147.9,Bad
2026-01-05 20:16:30,-122.37,24.68,11.74,36147.68,Bad
2026-01-05 20:16:35,-122.37,24.56,11.78,36147.76,Bad
2026-01-05 20:16:40,-122.38,24.94,11.8,36147.68,Bad
2026-01-05 20:16:45,-122.37,24.9,11.76,36147.77,Bad
2026-01-05 20:16:50,-122.36,24.93,11.8,36147.84,Bad
2026-01-05 20:16:55,-122.39,24.87,11.8,36148.01,Bad
2026-01-05 20:17:00,-122.37,24.66,11.79,36147.7,Bad
2026-01-05 20:17:05,-122.37,24.81,11.79,36147.75,Bad
2026-01-05 20:17:10,-122.36,24.69,11.77,36147.75,Bad
2026-01-05 20:17:15,-122.37,24.61,11.82,36147.85,Bad
2026-01-05 20:17:20,-122.37,24.74,11.85,36147.76,Bad
2026-01-05 20:17:25,-122.34,24.67,11.86,36147.67,Bad
2026-01-05 20:17:30,-122.35,24.76,11.81,36147.74,Bad
2026-01-05 20:17:35,-122.35,24.69,11.85,36147.7,Bad
2026-01-05 20:17:40,-122.35,24.64,11.88,36147.73,Bad
2026-01-05 20:17:45,-122.35,24.98,11.9,36147.98,Bad
2026-01-05 20:17:50,-122.35,24.6,11.9,36147.65,Bad
2026-01-05 20:17:55,-122.34,24.89,11.88,36147.92,Bad
2026-01-05 20:18:00,-122.33,24.61,11.9,36147.97,Bad
2026-01-05 20:18:05,-122.34,24.96,11.92,36147.8,Bad
2026-01-05 20:18:10,-122.33,24.91,11.92,36147.8,Bad
2026-01-05 20:18:15,-122.32,24.8,11.97,36147.48,Bad
2026-01-05 20:18:20,-122.33,24.84,11.94,36147.86,Bad
2026-01-05 20:18:25,-122.33,24.71,11.96,36147.82,Bad
2026-01-05 20:18:30,-122.34,25.25,11.95,36147.93,Bad
2026-01-05 20:18:35,-122.31,24.73,11.94,36147.83,Bad
2026-01-05 20:18:40,-122.32,24.67,11.97,36147.71,Bad
2026-01-05 20:18:45,-122.31,24.95,11.98,36147.88,Bad
2026-01-05 20:18:50,-122.32,24.86,12.0,36147.72,Bad
2026-01-05 20:18:55,-122.32,24.73,11.96,36147.91,Bad
2026-01-05 20:19:00,-122.3,24.86,12.03,36147.84,Bad
2026-01-05 20:19:05,-122.32,25.3,11.99,36147.69,Bad
2026-01-05 20:19:10,-122.31,24.64,12.03,36147.78,Bad
2026-01-05 20:19:15,-122.3,24.71,12.01,36147.85,Bad
2026-01-05 20:19:20,-122.32,24.7,12.06,36147.94,Bad
2026-01-05 20:19:25,-122.31,24.83,12.04,36147.64,Bad
2026-01-05 20:19:30,-122.31,24.69,12.05,36147.82,Bad
2026-01-05 20:19:35,-122.28,24.82,12.02,36147.98,Bad
2026-01-05 20:19:40,-122.29,25.04,12.04,36147.41,Bad
2026-01-05 20:19:45,-122.3,24.72,12.09,36147.83,Bad
2026-01-05 20:19:50,-122.3,24.47,12.15,36147.89,Bad
2026-01-05 20:19:55,-122.27,24.63,12.06,36147.76,Bad
2026-01-05 20:20:00,-122.27,24.47,12.09,36147.77,Bad
2026-01-05 20:20:05,-122.28,24.96,12.1,36148.15,Bad
2026-01-05 20:20:10,-122.26,24.91,12.13,36147.68,Bad
2026-01-05 20:20:15,-122.28,24.7,12.11,36147.77,Bad
2026-01-05 20:20:20,-122.27,24.9,12.12,36147.6,Bad
2026-01-05 20:20:25,-122.27,24.83,12.1,36147.83,Bad
2026-01-05 20:20:30,-122.28,25.1,12.14,36147.67,Bad
2026-01-05 20:20:35,-122.26,24.84,12.15,36147.61,Bad
2026-01-05 20:20:40,-122.29,24.64,12.19,36147.87,Bad
2026-01-05 20:20:45,-122.26,24.76,12.15,36147.89,Bad
2026-01-05 20:20:50,-122.25,24.85,12.19,36147.81,Bad
2026-01-05 20:20:55,-122.26,24.81,12.14,36147.5,Bad
2026-01-05 20:21:00,-122.25,24.89,12.17,36147.76,Bad
2026-01-05 20:21:05,-122.26,24.91,12.17,36147.71,Bad
2026-01-05 20:21:10,-122.25,24.7,12.23,36147.74,Bad
2026-01-05 20:21:15,-122.25,25.13,12.2,36147.73,Bad
2026-01-05 20:21:20,-122.26,25.03,12.23,36147.99,Bad
2026-01-05 20:21:25,-122.25,24.7,12.23,36147.66,Bad
2026-01-05 20:21:30,-122.26,24.78,12.22,36147.66,Bad
2026-01-05 20:21:35,-122.23,24.39,12.24,36147.96,Bad
2026-01-05 20:21:40,-122.24,24.98,12.22,36147.94,Bad
2026-01-05 20:21:45,-122.24,24.84,12.27,36148.05,Bad
2026-01-05 20:21:50,-122.24,24.86,12.28,36147.7,Bad
2026-01-05 20:21:55,-122.24,24.96,12.31,36147.76,Bad
2026-01-05 20:22:00,-122.22,25.11,12.29,36147.78,Bad
2026-01-05 20:22:05,-122.21,24.89,12.29,36147.78,Bad
2026-01-05 20:22:10,-122.22,24.9,12.31,36147.81,Bad
2026-01-05 20:22:15,-122.21,24.76,12.29,36147.73,Bad
2026-01-05 20:22:20,-122.23,24.86,12.3,36147.61,Bad
2026-01-05 20:22:25,-122.19,24.57,12.32,36147.55,Bad
2026-01-05 20:22:30,-122.21,24.96,12.32,36147.84,Bad
2026-01-05 20:22:35,-122.22,24.71,12.31,36147.63,Bad
2026-01-05 20:22:40,-122.22,24.9,12.36,36147.92,Bad
2026-01-05 20:22:45,-122.18,24.48,12.35,36147.79,Bad
2026-01-05 20:22:50,-122.2,25.02,12.31,36147.72,Bad
2026-01-05 20:22:55,-122.19,24.77,12.38,36147.75,Bad
2026-01-05 20:23:00,-122.21,24.7,12.35,36147.72,Bad
2026-01-05 20:23:05,-122.2,24.93,12.41,36148.09,Bad
2026-01-05 20:23:10,-122.2,24.95,12.4,36147.89,Bad
2026-01-05 20:23:15,-122.18,24.89,12.39,36148.01,Bad
2026-01-05 20:23:20,-122.2,25.02,12.38,36147.77,Bad
2026-01-05 20:23:25,-122.19,24.77,12.43,36147.78,Bad
2026-01-05 20:23:30,-122.18,24.74,12.41,36147.7,Bad
2026-01-05 20:23:35,-122.19,24.95,12.44,36147.78,Bad
2026-01-05 20:23:40,-122.2,24.69,12.42,36147.76,Bad
2026-01-05 20:23:45,-122.19,24.62,12.44,36147.63,Bad
2026-01-05 20:23:50,-122.17,24.61,12.45,36147.91,Bad
2026-01-05 20:23:55,-122.19,24.64,12.48,36147.88,Bad
2026-01-05 20:24:00,-122.15,25.07,12.46,36147.8,Bad
2026-01-05 20:24:05,-122.17,24.88,12.48,36147.88,Bad
2026-01-05 20:24:10,-122.16,24.73,12.5,36147.82,Bad
2026-01-05 20:24:15,-122.17,24.79,12.45,36147.81,Bad
2026-01-05 20:24:20,-122.16,24.52,12.5,36147.66,Bad
2026-01-05 20:24:25,-122.14,24.54,12.46,36147.76,Bad
2026-01-05 20:24:30,-122.16,24.83,12.47,36147.96,Bad
2026-01-05 20:24:35,-122.16,24.56,12.54,36147.8,Bad
2026-01-05 20:24:40,-122.14,25.02,12.54,36147.67,Bad
2026-01-05 20:24:45,-122.13,24.77,12.57,36147.91,Bad
2026-01-05 20:24:50,-122.16,24.68,12.51,36147.81,Bad
2026-01-05 20:24:55,-122.14,24.85,12.54,36147.61,Bad
2026-01-05 20:25:00,-122.16,25.04,12.6,36147.53,Bad
2026-01-05 20:25:05,-122.13,24.66,12.61,36147.78,Bad
2026-01-05 20:25:10,-122.14,24.74,12.59,36147.93,Bad
2026-01-05 20:25:15,-122.12,24.59,12.57,36147.58,Bad
2026-01-05 20:25:20,-122.15,24.49,12.57,36147.89,Bad
2026-01-05 20:25:25,-122.13,24.95,12.6,36147.86,Bad
2026-01-05 20:25:30,-122.12,24.99,12.63,36147.71,Bad
2026-01-05 20:25:35,-122.13,24.77,12.63,36147.86,Bad
2026-01-05 20:25:40,-122.1,25.02,12.59,36147.7,Bad
2026-01-05 20:25:45,-122.13,24.88,12.64,36147.88,Bad
2026-01-05 20:25:50,-122.13,24.88,12.63,36147.89,Bad
2026-01-05 20:25:55,-122.1,24.82,12.59,36147.88,Bad
2026-01-05 20:26:00,-122.12,24.66,12.65,36147.92,Bad
2026-01-05 20:26:05,-122.11,24.71,12.72,36147.86,Bad
2026-01-05 20:26:10,-122.12,25.11,12.7,36147.82,Bad
2026-01-05 20:26:15,-122.1,24.89,12.65,36147.9,Bad
2026-01-05 20:26:20,-122.1,24.74,12.67,36147.84,Bad
2026-01-05 20:26:25,-122.1,24.82,12.68,36147.71,Bad
2026-01-05 20:26:30,-122.1,24.71,12.71,36147.57,Bad
2026-01-05 20:26:35,-122.09,24.78,12.68,36147.91,Bad
2026-01-05 20:26:40,-122.09,25.33,12.74,36147.9,Bad
2026-01-05 20:26:45,-122.08,24.59,12.74,36147.84,Bad
2026-01-05 20:26:50,-122.09,24.74,12.78,36147.97,Bad
2026-01-05 20:26:55,-122.09,24.76,12.75,36147.88,Bad
2026-01-05 20:27:00,-122.08,24.67,12.73,36148.08,Bad
2026-01-05 20:27:05,-122.08,24.71,12.75,36147.72,Bad
2026-01-05 20:27:10,-122.06,24.59,12.75,36147.68,Bad
2026-01-05 20:27:15,-122.07,25.0,12.78,36147.66,Bad
2026-01-05 20:27:20,-122.06,24.92,12.77,36147.7,Bad
2026-01-05 20:27:25,-122.07,24.49,12.81,36147.66,Bad
2026-01-05 20:27:30,-122.06,25.0,12.8,36147.79,Bad
2026-01-05 20:27:35,-122.07,24.44,12.79,36147.97,Bad
2026-01-05 20:27:40,-122.06,24.58,12.8,36147.68,Bad
2026-01-05 20:27:45,-122.07,24.93,12.85,36147.67,Bad
2026-01-05 20:27:50,-122.07,24.51,12.83,36147.72,Bad
2026-01-05 20:27:55,-122.05,24.81,12.84,36147.91,Bad
2026-01-05 20:28:00,-122.05,24.71,12.84,36148.15,Bad
2026-01-05 20:28:05,-122.05,24.88,12.84,36147.77,Bad
2026-01-05 20:28:10,-122.06,25.1,12.9,36147.67,Bad
2026-01-05 20:28:15,-122.04,24.81,12.92,36147.35,Bad
2026-01-05 20:28:20,-122.04,24.97,12.84,36147.7,Bad
2026-01-05 20:28:25,-122.03,24.8,12.88,36147.92,Bad
2026-01-05 20:28:30,-122.05,24.79,12.87,36147.93,Bad
2026-01-05 20:28:35,-122.03,24.89,12.92,36147.8,Bad
2026-01-05 20:28:40,-122.02,24.82,12.91,36147.91,Bad
2026-01-05 20:28:45,-122.04,24.95,12.91,36147.96,Bad
2026-01-05 20:28:50,-122.01,24.62,12.96,36147.77,Bad
2026-01-05 20:28:55,-122.03,25.01,12.96,36147.84,Bad
2026-01-05 20:29:00,-122.03,25.16,12.96,36147.99,Bad
2026-01-05 20:29:05,-122.01,24.6,12.98,36147.82,Bad
2026-01-05 20:29:10,-122.02,24.89,12.94,36147.76,Bad
2026-01-05 20:29:15,-122.02,24.8,12.96,36147.68,Bad
2026-01-05 20:29:20,-122.02,24.8,12.96,36147.69,Bad
2026-01-05 20:29:25,-122.01,24.48,12.96,36147.86,Bad
2026-01-05 20:29:30,-122.01,24.68,12.99,36148.16,Bad
2026-01-05 20:29:35,-121.99,24.8,13.0,36147.87,Bad
2026-01-05 20:29:40,-122.0,24.64,13.02,36147.95,Bad
2026-01-05 20:29:45,-121.98,25.16,13.01,36147.68,Bad
2026-01-05 20:29:50,-122.0,25.22,13.03,36147.52,Bad
2026-01-05 20:29:55,-122.0,24.76,13.05,36147.8,Bad
2026-01-05 20:30:00,-121.99,24.85,13.04,36148.0,Bad
2026-01-05 20:30:05,-121.97,24.65,13.07,36148.08,Bad
2026-01-05 20:30:10,-121.99,24.77,13.07,36147.79,Bad
2026-01-05 20:30:15,-121.99,25.1,13.09,36147.8,Bad
2026-01-05 20:30:20,-121.97,24.81,13.08,36147.96,Bad
2026-01-05 20:30:25,-121.97,24.59,13.08,36147.79,Bad
2026-01-05 20:30:30,-121.99,25.03,13.1,36147.94,Bad
2026-01-05 20:30:35,-121.98,24.83,13.08,36148.1,Bad
2026-01-05 20:30:40,-121.98,24.76,13.13,36147.98,Bad
2026-01-05 20:30:45,-121.96,24.79,13.14,36147.86,Bad
2026-01-05 20:30:50,-121.97,24.81,13.12,36147.49,Bad
2026-01-05 20:30:55,-121.96,24.87,13.13,36147.9,Bad
2026-01-05 20:31:00,-121.96,25.1,13.13,36148.13,Bad
2026-01-05 20:31:05,-121.96,24.94,13.16,36147.65,Bad
2026-01-05 20:31:10,-121.94,24.68,13.15,36147.72,Bad
2026-01-05 20:31:15,-121.97,24.84,13.18,36147.8,Bad
2026-01-05 20:31:20,-121.94,24.95,13.19,36147.69,Bad
2026-01-05 20:31:25,-121.95,24.84,13.22,36148.01,Bad
2026-01-05 20:31:30,-121.94,24.59,13.18,36148.1,Bad
2026-01-05 20:31:35,-121.95,24.83,13.21,36147.84,Bad
2026-01-05 20:31:40,-121.93,24.69,13.2,36147.68,Bad
2026-01-05 20:31:45,-121.95,24.58,13.22,36147.87,Bad
2026-01-05 20:31:50,-121.94,24.8,13.21,36148.07,Bad
2026-01-05 20:31:55,-121.95,24.82,13.22,36147.97,Bad
2026-01-05 20:32:00,-121.93,24.7,13.23,36147.61,Bad
2026-01-05 20:32:05,-121.94,25.07,13.25,36148.05,Bad
2026-01-05 20:32:10,-121.91,24.65,13.24,36147.85,Bad
2026-01-05 20:32:15,-121.92,24.93,13.29,36147.86,Bad
2026-01-05 20:32:20,-121.93,25.02,13.29,36147.89,Bad
2026-01-05 20:32:25,-121.93,24.91,13.31,36147.97,Bad
2026-01-05 20:32:30,-121.89,24.7,13.32,36147.85,Bad
2026-01-05 20:32:35,-121.9,25.04,13.36,36147.97,Bad
2026-01-05 20:32:40,-121.89,24.63,13.3,36147.91,Bad
2026-01-05 20:32:45,-121.89,24.73,13.32,36147.81,Bad
2026-01-05 20:32:50,-121.91,24.99,13.32,36148.07,Bad
2026-01-05 20:32:55,-121.92,24.67,13.34,36147.85,Bad
2026-01-05 20:33:00,-121.91,24.94,13.34,36147.6,Bad
2026-01-05 20:33:05,-121.88,24.58,13.35,36147.86,Bad
2026-01-05 20:33:10,-121.9,24.59,13.34,36147.73,Bad
2026-01-05 20:33:15,-121.88,24.73,13.37,36148.11,Bad
2026-01-05 20:33:20,-121.87,24.58,13.35,36147.83,Bad
2026-01-05 20:33:25,-121.88,24.6,13.39,36147.93,Bad
2026-01-05 20:33:30,-121.89,24.67,13.38,36147.89,Bad
2026-01-05 20:33:35,-121.88,24.96,13.4,36147.65,Bad
2026-01-05 20:33:40,-121.88,24.74,13.4,36147.77,Bad
2026-01-05 20:33:45,-121.87,24.75,13.41,36147.92,Bad
